source,market,date,split
investrade,gold,2022-12-28,test
investrade,gold,2022-12-30,test
investrade,gold,2023-01-04,test
investrade,gold,2023-01-05,test
investrade,gold,2023-01-09,test
investrade,gold,2023-01-11,test
investrade,gold,2023-01-12,test
investrade,gold,2023-01-18,test
investrade,gold,2023-01-19,test
investrade,gold,2023-02-06,test
investrade,gold,2023-03-21,test
investrade,gold,2023-03-31,test
investrade,oil,2020-08-31,train
investrade,oil,2020-09-02,train
investrade,oil,2020-09-04,train
investrade,oil,2020-09-09,train
investrade,oil,2020-09-11,train
investrade,oil,2020-09-14,train
investrade,oil,2020-09-15,train
investrade,oil,2020-09-16,train
investrade,oil,2020-09-17,train
investrade,oil,2020-09-28,train
investrade,oil,2020-09-29,train
investrade,oil,2020-10-01,train
investrade,oil,2020-10-05,train
investrade,oil,2020-10-06,train
investrade,oil,2020-10-08,train
investrade,oil,2020-10-09,train
investrade,oil,2020-10-13,train
investrade,oil,2020-10-14,train
investrade,oil,2020-10-16,train
investrade,oil,2020-10-19,train
investrade,oil,2020-10-21,train
investrade,oil,2020-10-28,train
investrade,oil,2020-11-02,train
investrade,oil,2020-11-03,train
investrade,oil,2020-11-04,train
investrade,oil,2020-11-06,train
investrade,oil,2020-11-09,train
investrade,oil,2020-11-10,train
investrade,oil,2020-11-11,train
investrade,oil,2020-11-12,train
investrade,oil,2020-11-13,train
investrade,oil,2020-11-16,train
investrade,oil,2020-11-19,train
investrade,oil,2020-11-23,train
investrade,oil,2020-11-24,train
investrade,oil,2020-11-25,train
investrade,oil,2020-12-03,train
investrade,oil,2020-12-07,train
investrade,oil,2020-12-08,train
investrade,oil,2020-12-10,train
investrade,oil,2020-12-14,train
investrade,oil,2020-12-17,train
investrade,oil,2020-12-18,train
investrade,oil,2020-12-31,train
investrade,oil,2021-01-04,train
investrade,oil,2021-01-07,train
investrade,oil,2021-01-11,train
investrade,oil,2021-01-13,train
investrade,oil,2021-01-15,train
investrade,oil,2021-02-01,train
investrade,oil,2021-02-02,train
investrade,oil,2021-02-03,train
investrade,oil,2021-02-04,train
investrade,oil,2021-02-05,train
investrade,oil,2021-02-10,train
investrade,oil,2021-02-11,train
investrade,oil,2021-02-17,train
investrade,oil,2021-02-18,train
investrade,oil,2021-02-19,train
investrade,oil,2021-02-22,train
investrade,oil,2021-02-23,train
investrade,oil,2021-03-01,train
investrade,oil,2021-03-02,train
investrade,oil,2021-03-04,train
investrade,oil,2021-03-05,train
investrade,oil,2021-03-08,train
investrade,oil,2021-03-09,train
investrade,oil,2021-03-12,train
investrade,oil,2021-03-15,train
investrade,oil,2021-03-16,train
investrade,oil,2021-03-18,train
investrade,oil,2021-03-19,train
investrade,oil,2021-03-22,train
investrade,oil,2021-03-23,train
investrade,oil,2021-03-24,train
investrade,oil,2021-03-30,train
investrade,oil,2021-04-05,train
investrade,oil,2021-04-12,train
investrade,oil,2021-04-15,train
investrade,oil,2021-04-20,train
investrade,oil,2021-04-21,train
investrade,oil,2021-05-05,train
investrade,oil,2021-05-10,train
investrade,oil,2021-05-11,train
investrade,oil,2021-05-12,train
investrade,oil,2021-05-13,train
investrade,oil,2021-05-17,train
investrade,oil,2021-05-19,train
investrade,oil,2021-05-21,train
investrade,oil,2021-05-24,train
investrade,oil,2021-05-26,train
investrade,oil,2021-05-28,train
investrade,oil,2021-06-04,train
investrade,oil,2021-06-08,train
investrade,oil,2021-06-10,train
investrade,oil,2021-06-11,train
investrade,oil,2021-06-16,train
investrade,oil,2021-06-17,train
investrade,oil,2021-06-21,train
investrade,oil,2021-06-22,train
investrade,oil,2021-06-25,train
investrade,oil,2021-07-06,train
investrade,oil,2021-07-07,train
investrade,oil,2021-07-08,train
investrade,oil,2021-07-09,train
investrade,oil,2021-07-13,train
investrade,oil,2021-07-14,train
investrade,oil,2021-07-16,train
investrade,oil,2021-07-19,train
investrade,oil,2021-07-20,train
investrade,oil,2021-07-21,train
investrade,oil,2021-07-22,train
investrade,oil,2021-07-23,train
investrade,oil,2021-08-02,train
investrade,oil,2021-08-03,train
investrade,oil,2021-08-04,train
investrade,oil,2021-08-05,train
investrade,oil,2021-08-06,train
investrade,oil,2021-08-10,train
investrade,oil,2021-08-16,train
investrade,oil,2021-08-18,train
investrade,oil,2021-08-19,train
investrade,oil,2021-08-20,train
investrade,oil,2021-08-25,train
investrade,oil,2021-08-26,train
investrade,oil,2021-08-27,train
investrade,oil,2021-08-30,train
investrade,oil,2021-08-31,train
investrade,oil,2021-09-02,train
investrade,oil,2021-09-03,train
investrade,oil,2021-09-08,train
investrade,oil,2021-09-09,train
investrade,oil,2021-09-10,train
investrade,oil,2021-09-13,train
investrade,oil,2021-09-14,train
investrade,oil,2021-09-15,train
investrade,oil,2021-09-16,train
investrade,oil,2021-09-17,train
investrade,oil,2021-09-20,train
investrade,oil,2021-09-21,train
investrade,oil,2021-09-23,train
investrade,oil,2021-09-24,train
investrade,oil,2021-09-28,train
investrade,oil,2021-09-29,train
investrade,oil,2021-10-01,train
investrade,oil,2021-10-04,train
investrade,oil,2021-10-05,train
investrade,oil,2021-10-06,train
investrade,oil,2021-10-11,train
investrade,oil,2021-10-13,train
investrade,oil,2021-10-14,train
investrade,oil,2021-10-18,train
investrade,oil,2021-10-20,train
investrade,oil,2021-10-22,train
investrade,oil,2021-10-25,train
investrade,oil,2021-10-26,train
investrade,oil,2021-10-28,train
investrade,oil,2021-10-29,train
investrade,oil,2021-11-02,train
investrade,oil,2021-11-03,train
investrade,oil,2021-11-05,train
investrade,oil,2021-11-10,train
investrade,oil,2021-11-11,train
investrade,oil,2021-11-12,train
investrade,oil,2021-11-19,train
investrade,oil,2021-11-22,train
investrade,oil,2021-11-23,train
investrade,oil,2021-11-24,train
investrade,oil,2021-11-29,train
investrade,oil,2021-11-30,train
investrade,oil,2021-12-02,train
investrade,oil,2021-12-03,train
investrade,oil,2021-12-06,train
investrade,oil,2021-12-09,train
investrade,oil,2021-12-14,train
investrade,oil,2021-12-15,train
investrade,oil,2021-12-17,train
investrade,oil,2021-12-21,train
investrade,oil,2021-12-22,train
investrade,oil,2021-12-28,train
investrade,oil,2021-12-30,train
investrade,oil,2021-12-31,train
investrade,oil,2022-01-03,train
investrade,oil,2022-01-06,train
investrade,oil,2022-01-12,train
investrade,oil,2022-01-14,train
investrade,oil,2022-01-21,train
investrade,oil,2022-01-26,train
investrade,oil,2022-01-27,train
investrade,oil,2022-01-28,train
investrade,oil,2022-01-31,train
investrade,oil,2022-02-01,train
investrade,oil,2022-02-03,train
investrade,oil,2022-02-04,train
investrade,oil,2022-02-08,train
investrade,oil,2022-02-11,train
investrade,oil,2022-02-14,train
investrade,oil,2022-02-15,train
investrade,oil,2022-02-18,train
investrade,oil,2022-02-22,train
investrade,oil,2022-02-23,train
investrade,oil,2022-02-25,train
investrade,oil,2022-03-02,train
investrade,oil,2022-03-03,train
investrade,oil,2022-03-04,train
investrade,oil,2022-03-07,train
investrade,oil,2022-03-08,train
investrade,oil,2022-03-09,train
investrade,oil,2022-03-10,train
investrade,oil,2022-03-11,train
investrade,oil,2022-03-17,train
investrade,oil,2022-03-21,train
investrade,oil,2022-03-23,train
investrade,oil,2022-03-25,train
investrade,oil,2022-03-29,train
investrade,oil,2022-03-31,train
investrade,oil,2022-04-01,train
investrade,oil,2022-04-04,train
investrade,oil,2022-04-07,train
investrade,oil,2022-04-11,train
investrade,oil,2022-04-12,train
investrade,oil,2022-04-13,train
investrade,oil,2022-04-14,train
investrade,oil,2022-04-18,train
investrade,oil,2022-04-22,train
investrade,oil,2022-04-25,train
investrade,oil,2022-04-28,train
investrade,oil,2022-04-29,train
investrade,oil,2022-05-02,train
investrade,oil,2022-05-03,train
investrade,oil,2022-05-04,train
investrade,oil,2022-05-05,train
investrade,oil,2022-05-10,train
investrade,oil,2022-05-11,train
investrade,oil,2022-05-12,train
investrade,oil,2022-05-13,train
investrade,oil,2022-05-16,train
investrade,oil,2022-05-18,train
investrade,oil,2022-05-19,train
investrade,oil,2022-05-20,train
investrade,oil,2022-05-25,train
investrade,oil,2022-05-26,train
investrade,oil,2022-05-31,train
investrade,oil,2022-06-01,train
investrade,oil,2022-06-02,train
investrade,oil,2022-06-09,train
investrade,oil,2022-06-21,train
investrade,oil,2022-06-22,train
investrade,oil,2022-06-23,train
investrade,oil,2022-06-27,train
investrade,oil,2022-07-01,train
investrade,oil,2022-07-06,train
investrade,oil,2022-07-07,train
investrade,oil,2022-07-08,train
investrade,oil,2022-07-12,train
investrade,oil,2022-07-14,train
investrade,oil,2022-07-15,train
investrade,oil,2022-07-19,train
investrade,oil,2022-07-20,train
investrade,oil,2022-07-21,train
investrade,oil,2022-07-29,train
investrade,oil,2022-08-01,train
investrade,oil,2022-08-02,train
investrade,oil,2022-08-04,train
investrade,oil,2022-08-05,train
investrade,oil,2022-08-08,validate
investrade,oil,2022-08-09,validate
investrade,oil,2022-08-11,validate
investrade,oil,2022-08-17,validate
investrade,oil,2022-08-19,validate
investrade,oil,2022-08-23,validate
investrade,oil,2022-08-24,validate
investrade,oil,2022-08-26,validate
investrade,oil,2022-08-31,validate
investrade,oil,2022-09-01,validate
investrade,oil,2022-09-08,validate
investrade,oil,2022-09-09,validate
investrade,oil,2022-09-12,validate
investrade,oil,2022-09-13,validate
investrade,oil,2022-09-15,validate
investrade,oil,2022-09-16,validate
investrade,oil,2022-09-21,validate
investrade,oil,2022-09-22,validate
investrade,oil,2022-09-26,validate
investrade,oil,2022-09-29,validate
investrade,oil,2022-10-04,validate
investrade,oil,2022-10-06,validate
investrade,oil,2022-10-14,validate
investrade,oil,2022-10-21,validate
investrade,oil,2022-11-07,validate
investrade,oil,2022-11-11,validate
investrade,oil,2022-11-16,validate
investrade,oil,2022-11-22,validate
investrade,oil,2022-11-30,validate
investrade,oil,2022-12-01,validate
investrade,oil,2022-12-12,validate
investrade,oil,2022-12-14,validate
investrade,oil,2022-12-15,validate
investrade,oil,2022-12-22,test
investrade,oil,2022-12-27,test
investrade,oil,2022-12-28,test
investrade,oil,2022-12-29,test
investrade,oil,2022-12-30,test
investrade,oil,2023-01-04,test
investrade,oil,2023-01-05,test
investrade,oil,2023-01-09,test
investrade,oil,2023-01-10,test
investrade,oil,2023-01-11,test
investrade,oil,2023-01-12,test
investrade,oil,2023-01-19,test
investrade,oil,2023-01-23,test
investrade,oil,2023-01-30,test
investrade,oil,2023-01-31,test
investrade,oil,2023-02-01,test
investrade,oil,2023-02-03,test
investrade,oil,2023-02-06,test
investrade,oil,2023-02-07,test
investrade,oil,2023-02-10,test
investrade,oil,2023-02-14,test
investrade,oil,2023-02-16,test
investrade,oil,2023-02-21,test
investrade,oil,2023-02-27,test
investrade,oil,2023-02-28,test
investrade,oil,2023-03-01,test
investrade,oil,2023-03-03,test
investrade,oil,2023-03-06,test
investrade,oil,2023-03-14,test
investrade,oil,2023-03-20,test
investrade,oil,2023-03-21,test
investrade,oil,2023-03-24,test
investrade,oil,2023-03-31,test
investrade,treasury,2020-09-04,train
investrade,treasury,2020-09-14,train
investrade,treasury,2020-09-15,train
investrade,treasury,2020-09-17,train
investrade,treasury,2020-09-18,train
investrade,treasury,2020-09-30,train
investrade,treasury,2020-10-05,train
investrade,treasury,2020-10-06,train
investrade,treasury,2020-10-23,train
investrade,treasury,2020-11-03,train
investrade,treasury,2020-11-04,train
investrade,treasury,2020-11-09,train
investrade,treasury,2020-11-12,train
investrade,treasury,2020-11-13,train
investrade,treasury,2020-11-23,train
investrade,treasury,2020-12-01,train
investrade,treasury,2020-12-17,train
investrade,treasury,2021-01-05,train
investrade,treasury,2021-01-06,train
